price,category,bedrooms,bathrooms,building_size,condominium_name,sku,geo_location,furnished_status,title,address,short_description,url
75543000,condo,3,4,215,Parklinks South Tower,CD6603A668B64E2PH,"[121.070815,14.596756]",,3BR HORIZON SUITE 215 SQM PARKLINKS SOUTH TOWER PAYABLE UP TO 2029,"Ugong Norte, Quezon City","Indulge in a horizon of unparalleled experiences at the heart of the metro's greenest urban estate, Parklinks.  Ayala Land and Eton Properties unite to continue a legacy of innovation, crafting a standard for large-scale, mixed-use developments that exemplify sustainability. Step into a realm where sprawling parks seamlessly blend with the urban landscape, fostering a vibrant and cohesive community.  Ayala Land Premier unveils a picturesque panorama of living, presenting esteemed addresses within the dynamic growth corridor of Parklinks North and South Towers. Nestled at the crossroads of Quezon City and Pasig, Parklinks is a beacon of accessibility, linked to major thoroughfares like C-5, Ortigas Avenue, and Amang Rodriguez Avenue. This strategic location effortlessly connects the estate to premier commercial, retail, and educational hubs, including the prestigious schools along Katipunan.  PROJECT LOCATION: E. Rodriguez Jr. Ave, Ugong Norte, Quezon City  Project Completion: 2025 / 2029  Project Developer: Ayala Land Inc., Eton Properties  FEATURED UNIT 3 BR Horizon Suite 215 sqm with 2 Parking Slots Orientation: Facing East Views of River Esplanade, Parklinks Estate and Antipolo Mountain Range Completion: 2029  KEY FEATURES Riverside Dining on the Ground Floor Direct Access to Esplanade and Private Access to Parklinks Lifestyle Mall  AMENITIES 10F Amenity Deck 45F Horizon Terrace   Infinity pool  Pool deck Outdoor lounge Social hall Lawn Fitness center Deck Indoor play area Outdoor play area   WHAT’S NEARBY  Residential Villages Corinthian Gardens Corinthian Hills Greenmeadows Village Valle Verde Acropolis White Plains Wack-Wack Village North Greenhills East Greenhills Circulo Verde  Schools Ateneo De Manila University La Salle Green Hills Xavier School Immaculate Conception Academy St. Pedro Poveda College St. Paul College Pasig Miriam College Lourdes School of Mandaluyong University of the Philippines Diliman University of Asia and the Pacific  Lifestyle and Commercial Areas Ayala Malls The 30th Estancia Capitol Commons Greenhills Shopping Center Eastwood City Wilcon Depot Bridgetown IT Park Robinsons Galleria SM Megamall Shangri-La Plaza  Institutions Christ the King Parish Padre Pio Chapel The Medical City Camp Crame  Elevate your lifestyle at Parklinks, where every corner reveals a harmonious blend of nature and modernity, inviting you to embrace a truly enriching urban living experience.  For site visits and private presentations, contact us:  Ayala Land Premier by Liz Pascual",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/3br-horizon-suite-215-sqm-parklinks-south-tower-pa-17115152407/
54425000,condo,2,3,160,Parklinks North Tower,CD6603AE120189BPH,"[121.070815,14.596756]",,PARKLINKS SOUTH TOWER: LUXURY 2BR CORNER RESIDENCE WITH BALCONY,"Ugong Norte, Quezon City","Ayala Land and Eton Properties unite to continue a legacy of innovation, crafting a standard for large-scale, mixed-use developments that exemplify sustainability. Step into a realm where sprawling parks seamlessly blend with the urban landscape, fostering a vibrant and cohesive community.  Ayala Land Premier unveils a picturesque panorama of living, presenting esteemed addresses within the dynamic growth corridor of Parklinks North and South Towers. Nestled at the crossroads of Quezon City and Pasig, Parklinks is a beacon of accessibility, linked to major thoroughfares like C-5, Ortigas Avenue, and Amang Rodriguez Avenue. This strategic location effortlessly connects the estate to premier commercial, retail, and educational hubs, including the prestigious schools along Katipunan.  PROJECT LOCATION: Parklinks Estate, E. Rodriguez Jr. Ave, Ugong Norte, Quezon City  Project Completion: 2029  Project Developer: Ayala Land Inc., Eton Properties  FEATURED UNIT 2 BR Corner Residence 160 sqm with 1 Parking Slots Orientation: South East Views of Parklinks Estate, River Esplanade and Antipolo Mountain Ranges Completion: 2029  KEY FEATURES Riverside Dining on the Ground Floor Direct Access to Esplanade Private Access to Parklinks Lifestyle Mall  Amenity Areas Infinity pool Pool deck Outdoor lounge Social hall Lawn Fitness center Deck Indoor play area Outdoor play area 10F Amenity Deck 45F Horizon Terrace  WHAT’S NEARBY  Residential Villages Corinthian Gardens Corinthian Hills Greenmeadows Village Valle Verde Acropolis White Plains Wack-Wack Village North Greenhills East Greenhills Circulo Verde  Schools Ateneo De Manila University La Salle Green Hills Xavier School Immaculate Conception Academy St. Pedro Poveda College St. Paul College Pasig Miriam College Lourdes School of Mandaluyong University of the Philippines Diliman University of Asia and the Pacific  Lifestyle and Commercial Areas Ayala Malls The 30th Estancia Capitol Commons Greenhills Shopping Center Eastwood City Wilcon Depot Bridgetown IT Park Robinsons Galleria SM Megamall Shangri-La Plaza  Institutions Christ the King Parish Padre Pio Chapel The Medical City Camp Crame  Elevate your lifestyle at Parklinks, where every corner reveals a harmonious blend of nature and modernity, inviting you to embrace a truly enriching urban living experience.  FOR SHOWROOM VISIT AND PRIVATE PRESENTATION, CONTACT:  LIZ PASCUAL AYALA LAND PREMIER",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/parklinks-south-tower-luxury-2br-corner-residence-172914815957/
9381000,condo,2,1,62.5,The Erin Heights,CD65E5ECE072659PH,"[121.082236,14.665648]",,"2 Bedroom Unit For Sale - DMCI Erin Heights Quezon City, Near UP Diliman, Ateneo","Matandang Balara, Quezon City","Location: Commonwealth Ave. corner Tandang Sora Ave., Quezon City Development Type: High rise Residential Condominium Architectural Theme: Modern Tropical No. of Storeys : 55 (54 residential floors) Unit Types Offered: Studio, 2BR, 3BR Amenities and Open Space Ratio: 53% RFO Date: October 2027 ​Price Range: P5.1M to 13.8M  Facing: East and Amenities  Nearby Establishments Educational Institutions  UP Diliman - 5mins New Era University - 6mins Holy Family School of QC - 7mins Miriam College - 7mins Ateneo de Manila University - 10mins   Hospitals  Diliman Doctors Hospital - 1min General Malvar Hospital - 2mins New Era General Hospital - 5mins National Kidney & Transplant Institute - 6mins Philippine Heart Center - 6mins Veterans Memorial Medical Center - 11mins   Commercial Centers and Business Hubs  UP Technohub - 5mins UP Town Center - 5mins Trinoma - 12mins SM North - 15mins   Other Key Places of Interest  Iglesia ni Cristo Lokal na Temple Central - 4mins Quezon City Hall - 7mins Ninoy Aquino Parks and Wildlife Center - 7mins   Main Transport Lines  Tandang Sora Station -150m Connected to MRT-7 via Upcoming Grand Central Station",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-erin-heights/2-bedroom-unit-for-sale-dmci-erin-heights-quezon-c-170990910814/
6500000,condo,1,1,27,My Enso Loft,CD663B3BFE8374BPH,"[121.038526,14.62746]",,My Enso Lofts Preselling condominium in Quezon City,"Kamuning, Quezon City","Japanese Loft Design Pre-selling Condominium  My Enso Lofts Timog Avenue, Sgt Esqueerra Quezon City  It is located at the heart of Quezon City where everything is within reach! turn over date is Q4 2026.  Studio Unit with Loft Area 1-Bedroom Unit with Balcony and Loft Area 2-Bedroom Unit with Balcony and Loft Area  - Pet friendly  - Semi-furnished  - Airbnb Ready  - Modern Amenities  - Prime Location  - Atrium type building  - High-rise  - High Ceiling - Add-loft technology  - Pagibig Accredited   Cash, Spot DP, Stretched DP  Drop me a message to learn more and for reservation.",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/my-enso-lofts-preselling-condominium-in-quezon-cit-171515801495/
7578390,condo,2,1,52.06,Avida Towers Cloverleaf,CD6617FC59CD813PH,"[121.000537,14.653102]",,Rent To Own Two Bedroom Unit Avida Towers Cloverleaf Balintawak Quezon City,"Balingasa, Quezon City","Avida Towers Cloverleaf Tower 1 A.Bonifacio Bgy.Balingasa Balintawak,Quezon City Two Bedroom Unit w/ Balcony -52.06 sqm Rent To Own Promo Brand New Beside Ayala Malls Cloverleaf nearby EDSA, A.Bonifacio Avenue, LRT Balintawak Station, Skyway Stage 3, and NLEX  MALLS Ayala Malls Cloverleaf,SM Grand Central, SM North EDSA, Trinoma, Landers and SnR SCHOOLS Grace Christian College, MCU, Notre Dame Of Manila, Saint Mary''s Academy, UE Caloocan, Dela Salle Araneta University, Sienna College, UST, FEU  Payment Terms 1.Cash payment 36.4% Discount 2. Spot 10% downpayment then 10% downpayment payable in 48 months and 80% bank financing. 25.4% Discount  Book an appointment for actual site and model unit viewing.",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/rent-to-own-two-bedroom-unit-avida-towers-cloverle-171377723533/
49467000,condo,2,2,142,Parklinks South Tower,CD6610EBD9976C8PH,"[121.070815,14.596756]",,2 Bedroom Classic @ Parklinks South Tower,"Ugong Norte, Quezon City","Ayala Land Premier reveals residences embraced by vistas of East and West— Parklinks North and South Towers. In its first presence in Quezon City and Pasig, a myriad of experiences coincide: adaptable living spaces, seamless access to retail destinations, and abundant parks for recreation. An entire spectrum illuminates a world within.  Parklinks is located along C -5.  APPROXIMATE TRAVEL DISTANCE TO PARKLINKS: -Ortigas Avenue 1.0 km -Katipunan Avenue 1.2 km -Bonny Serrano Avenue 2.0 km -EDSA 2.2 km  PLACES NEARBY:  RESIDENTIAL COMMUNITIES -Corinthian Gardens -Corinthian Hills -Greenmeadows -Valle Verde -Acropolis -White Plains -Wack -Wack Village -North Greenhills -East Greenhills  COMMERCIAL AREAS -Ayala Malls the 30th -Estancia -Capitol Commons -Greenhills Shopping Center -Ortigas East -Eastwood City -Wilcon Depot -Bridgetowne IT Park -Robinsons Galleria -SM Megamall -Shangri -La Plaza  SCHOOLS -Ateneo de Manila University -La Salle Green Hills -Xavier School -Immaculate Conception Academy -St. Pedro Poveda College -St. Paul College Pasig -Miriam College -Lourdes School of Mandaluyong -University of the Philippines Diliman -University of Asia and the Pacific  INSTITUTIONS -Christ the King Parish -St. Pio Chapel -The Medical City",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/2-bedroom-classic-parklinks-south-tower-171238498563/
8608050,condo,1,1,31,Sentrove at Cloverleaf,CD65C3275EEF6F4PH,"[121.000537,14.653102]",,"For Sale: Studio Condo Unit in Sentrove at Cloverleaf in Balingasa, Quezon City","Balingasa, Quezon City","Cloverleaf introduces a dynamic lifestyle destination, uniting retail, business, and residential developments in a refreshing locale—bringing you the best in urban living.

Embracing a new calm
Sentrove radiates with the fullness of life within a 43-storey residential community
amidst soothing settings at the heart of Cloverleaf. A place to nurture vibrant connections with family and friends, every day uncovers a gathering of life’s treasures. Presenting a seamless array of urban conveniences —retail next door, work across the street, business within reach —this neighborhood keeps you close to your roots.

BUILDING FEATURES

  Interior-designed ground floor lobby
  Amenity deck (located on the 8th floor)
  Interior-designed lobbies and select common areas
  Mailroom
  100% back-up power for common areas
  Allocated load on all units
  Fire detection, alarm and sprinkler system
  Two (2) Fire Exits per residential floor
  24-hour building security
  CCTV cameras in selected areas
  RFID for parking and select common areas


Immerse into the comforts of city living as Sentrove integrates a dynamic range of activities with indoor and outdoor amenities to uplift every day.
Retail selections at the ground level connect to Ayala Malls Cloverleaf and its extension through a pedestrian promenade—fresh shopping concepts right outside your home.

Amenities:

  Boardroom
  Function Room
  Play Area
  Multipurpose Lawn and View Deck
  Lap / Lounge Pool
  Kiddie Pool
  Gym
  Meditation Garden
  Co-Working Space / Flexible Study Room


Condo Property for Sale in Balingasa, Quezon City, Metro Manila",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/for-sale-studio-condo-unit-in-sentrove-at-cloverle-170728841474/
3500000,condo,1,1,24,WIL TOWER,CD65C19328C5DBCPH,"[121.0528,14.6462]",,FOR SALE: STUDIO UNIT IN WIL TOWER,"Diliman, Quezon City","Wil Tower Residences, Timog Quezon City  - 28th Floor - 24 sqm 24/7 Security and Transport System  Amenities -amenity pool -Indoor gym -Social hall/meeting room  Nearby Landmarks: GMA7 ABS-CBN TV stations. Situated near the timog EDSA Intersection. practically Near MRT Restaurants and Night Spots are a stone's throw away at nearby Tomas Morato.  Other Building Features - Grand Residential Lobbies - CCTV of the lobby & key areas of the building (for security) - Two (2) high speed elevators and - One (1) scenic elevator looking into the courtyard - Threee-level podium parking - Four-level Basement Parking - Provision for raceways for internet connection, cable TV and telephone - Standby generator set - Fire detection and alarm system",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/wil-tower/for-sale-studio-unit-in-wil-tower-172716605184/
3000000,condo,2,1,30,Vine Residences,CD648B5EDAF158FPH,"[121.0521,14.7214]",,SMDC VINE RESIDENCES 2 BEDROOM UNIT FOR SALE IN NOVALICHES QC / RENT TO OWN,"Novaliches, Quezon City","More than just a home Located within the SM City Novaliches complex, it offers lifestyle unlike any other in the area. Wake up surrounded by verdant greens, and get your dose of shopping and entertainment with the mall just across! Here, you get more than just a home, you get a lifestyle.  12k Per month - READY FOR OCCUPANCY / RENT TO OWN PROMO (with 10% big discount ) No income docs needed / no ci policy Perpetual Ownership Best for rental business / Air bnb ready.  AMENITIES Strewn around its amenity area are spaces of fun and leisure like parks, pools, fitness zones, play areas, and lounges. Stroll leisurely along the manicured pathways of the Central Park and admire the Sunken Garden. Jumpstart your day with a swim at any of the two adult pools or take your children to their first dip at the children's splash pool. Vast open greenery. Secluded sunken gardens. Calm, expansive pools. These are but a few of the exclusive amenities you can enjoy within the gated community that is Vine Residences. Beyond it, you can explore the next-door SM City Novaliches or travel farther via the major roads and transport hubs nearby.  For more details and Inquiry pls message me now!",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/vine-residences/smdc-vine-residences-2-bedroom-unit-for-sale-in-no-171249266568/
6700000,condo,1,1,37.5,Avida Towers Cloverleaf,CD63135E4BBD2D1PH,"[121.000537,14.653102]",270,"Rent To Own One Bedroom Unit w/ Balcony Avida Towers Cloverleaf, Quezon City","Balingasa, Quezon City","Avida Towers Cloverleaf Tower 2

A.Bonifacio Bgy.Balingasa Balintawak,Quezon City
Beside Ayala Malls Cloverleaf nearby EDSA, A.Bonifacio Avenue, LRT Balintawak Station, Skyway Stage 3, and NLEX

MALLS
Ayala Malls Cloverleaf,SM Grand Central, SM North EDSA, Trinoma, Landers and SnR

SCHOOLS
Grace Christian College, MCU, Notre Dame Of Manila, Saint Mary''s Academy, UE Caloocan, Dela Salle Araneta University, Sienna College, UST, FEU

One Bedroom Unit w/ Balcony-37.50 sqm

Payment Terms
8 Slots Remaining For First 10 Buyer's Only
Spot 10% downpayment then 10% payable in 42 months and 80% bank financing Sept 2024 Promo 26.4% Discount

Turnover Date: December 2024

Book an appointment for actual site and model unit viewing.",https://www.lamudi.com.phhttps://www.lamudi.com.ph/buy/metro-manila/quezon-city/rent-to-own-one-bedroom-unit-w-balcony-avida-tower-171435526032/
7800000,condo,2,1,57,The Amaryllis,CD6496686D13991PH,"[121.034943,14.619578]",,"2 Bedroom Condo @ Amaryllis with Parking for Sale at Quezon City, Metro Manila","Mariana, Quezon City","2 BEDROOM @ AMARYLLIS WITH PARKING FOR SALE   2 Bedroom  1 Bathroom 57 sqm with Parking For Sale 57 sq with balcony Semi-furnished Master bedroom and living room with aircon With couch  Heater Washing machine Refrigerator Dining table 7th floor with garden  TOTAL CONTRACTED PRICE 7,800,000 ALL IN PRICE   AMENITIES  Outdoor Amenities  * Lap pool * Kiddie pool * Gazebo/Cabana * Pocket Gardens * Lounge area * The Observatory / Sky Park  Indoor Amenities  * Hotel-like Lobby * Function Hall * Fitness gym * Sky Lounge * Landscaped Atriums * Shower Area  Facilities  * Commercial spaces * Laundry Station * Perimeter fence * 24-hour security * Main Entrance Gate",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/the-amaryllis/2-bedroom-condo-amaryllis-with-parking-for-sale-at-168767806625/
7000000,condo,1,1,61,Eastwood Park Residences,CD5FB250CB00709PH,"[121.0798,14.60892]",,"For sale 61 sqm 1 Bedroom Condo unit in Eastwood Park Residences, Quezon City","Eastwood City, Quezon City","Unfurnished 62sqm one bedroom condo Located on top of Eastwood Mall, Eastwood Park Residences, Eastwood City Quezon City. Bedroom with aircon. 1 toilet and bathroom provision for hot shower. Spacious living and dining areas, with balcony and aircon. Kitchen, utility/maid's room, and extra toilet.  Selling Price: 7 million pesos  Payment Terms: Upfront cash or bank financing  Minimum Lease Contract: 6 Months  Please contact Christine for inquiries and viewing appointments. Viewing hours: 9am to 5pm, Monday to Saturday, except during holidays All rates are inclusive of association dues.",https://www.lamudi.com.phhttps://www.lamudi.com.ph/projects/eastwood-park-residences/for-sale-61-sqm-1-bedroom-condo-unit-in-eastwood-p-172534981668/
